epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,212.065,2.55053,2.7732,2.87638,0.66667,0.11111,0.10014,0.0529,2.80667,26.6269,3.74966,0.0094555,0.0094555,0.0094555
57,216.063,2.4304,2.67691,2.78301,0.65,0.16667,0.16597,0.05282,2.71111,33.9083,3.57142,0.0094456,0.0094456,0.0094456
58,219.611,2.48721,2.65687,2.83318,0.09071,0.50654,0.11342,0.05725,2.74484,42.9324,3.6198,0.0094357,0.0094357,0.0094357
59,222.955,2.41262,2.57388,2.7159,0.17534,0.33007,0.19071,0.0695,2.70354,15.1236,3.48127,0.0094258,0.0094258,0.0094258
60,226.144,2.39205,2.57645,2.7455,0.21355,0.14052,0.11385,0.03593,2.88841,9.17543,3.90507,0.0094159,0.0094159,0.0094159
61,229.462,2.35391,2.61178,2.75436,0.56579,0.28758,0.09256,0.03671,2.78043,37.4778,3.78376,0.009406,0.009406,0.009406
62,232.987,2.41824,2.60944,2.75596,0.33828,0.26144,0.14959,0.07605,3.00437,5.34491,3.73713,0.0093961,0.0093961,0.0093961
63,236.295,2.37531,2.59197,2.75107,0.0306,0.07843,0.02481,0.00652,3.14313,16.5575,4.33938,0.0093862,0.0093862,0.0093862
64,239.894,2.34058,2.54026,2.69009,0.53349,0.08824,0.03621,0.00903,3.11866,14.3357,4.05347,0.0093763,0.0093763,0.0093763
65,243.221,2.26708,2.4318,2.63339,0.1122,0.33333,0.0906,0.02138,2.88712,12.6951,3.74506,0.0093664,0.0093664,0.0093664
66,246.55,2.34988,2.56944,2.70427,0.28189,0.34745,0.25969,0.08848,2.97655,11.7743,3.71683,0.0093565,0.0093565,0.0093565
67,249.77,2.40153,2.49029,2.71177,0.4406,0.13072,0.15193,0.05889,2.92676,7.78382,3.68585,0.0093466,0.0093466,0.0093466
68,253.068,2.33468,2.47361,2.64509,0.53917,0.38889,0.28531,0.08761,2.84721,13.7799,3.50711,0.0093367,0.0093367,0.0093367
69,256.395,2.36828,2.44317,2.71764,0.40783,0.20588,0.19847,0.10886,2.71865,5.33045,3.3675,0.0093268,0.0093268,0.0093268
70,260.779,2.30223,2.47682,2.59636,0.3111,0.35085,0.24872,0.12561,2.80964,13.0646,3.53227,0.0093169,0.0093169,0.0093169
71,264.516,2.25478,2.34991,2.62296,0.56439,0.28758,0.2746,0.10792,2.78696,7.19329,3.43213,0.009307,0.009307,0.009307
72,268.262,2.26056,2.38716,2.62127,0.2539,0.45425,0.28035,0.11964,2.89923,23.8484,3.61794,0.0092971,0.0092971,0.0092971
73,271.627,2.21004,2.34766,2.59492,0.49803,0.34641,0.37512,0.15825,2.75533,4.35343,3.42307,0.0092872,0.0092872,0.0092872
74,274.843,2.19626,2.28638,2.57302,0.52911,0.43791,0.33926,0.14645,2.61954,7.77914,3.36434,0.0092773,0.0092773,0.0092773
75,278.417,2.31984,2.36787,2.62213,0.49637,0.2549,0.26328,0.12747,2.71067,7.54336,3.38079,0.0092674,0.0092674,0.0092674
76,281.958,2.14181,2.29772,2.53526,0.51477,0.16212,0.18543,0.07031,2.69871,5.24433,3.47252,0.0092575,0.0092575,0.0092575
77,285.134,2.15255,2.30147,2.51444,0.48569,0.23344,0.24374,0.08529,2.65071,4.99303,3.27697,0.0092476,0.0092476,0.0092476
78,288.415,2.19971,2.35827,2.59546,0.38736,0.41254,0.34039,0.1342,2.59034,3.36272,3.22752,0.0092377,0.0092377,0.0092377
79,291.723,2.16419,2.31713,2.55439,0.33542,0.33007,0.27517,0.09907,2.77569,4.00596,3.48087,0.0092278,0.0092278,0.0092278
80,295.271,2.10897,2.19607,2.52294,0.22575,0.42157,0.16847,0.06162,2.80119,10.2884,3.56463,0.0092179,0.0092179,0.0092179
81,298.608,2.0772,2.15752,2.41902,0.31882,0.47059,0.32959,0.15463,2.68128,5.31262,3.41888,0.009208,0.009208,0.009208
82,301.941,2.11974,2.18864,2.50913,0.31964,0.17647,0.106,0.05655,2.73891,5.73281,3.37019,0.0091981,0.0091981,0.0091981
83,305.479,2.13975,2.19198,2.46651,0.62623,0.23203,0.33576,0.15172,2.59601,3.30212,3.3443,0.0091882,0.0091882,0.0091882
84,309.074,2.14378,2.13521,2.51934,0.25707,0.44351,0.28194,0.09777,2.50288,2.86819,3.1392,0.0091783,0.0091783,0.0091783
85,312.369,2.11169,2.12479,2.496,0.48802,0.16993,0.21808,0.06477,2.75836,3.10647,3.33287,0.0091684,0.0091684,0.0091684
86,315.926,2.03469,2.00784,2.39879,0.61419,0.17974,0.23144,0.0785,2.79096,3.44181,3.37157,0.0091585,0.0091585,0.0091585
87,319.469,2.03799,2.06835,2.45708,0.66107,0.2549,0.3424,0.14773,2.88627,3.02559,3.42773,0.0091486,0.0091486,0.0091486
88,323.051,2.0585,1.99553,2.42952,0.50783,0.47884,0.46306,0.24073,2.51692,2.87104,3.10781,0.0091387,0.0091387,0.0091387
89,326.356,2.06575,2.08151,2.46603,0.73028,0.36398,0.49047,0.25508,2.52543,3.27196,3.083,0.0091288,0.0091288,0.0091288
90,329.957,2.06173,2.06517,2.40699,0.66844,0.43551,0.50206,0.19924,2.72387,2.44709,3.32808,0.0091189,0.0091189,0.0091189
91,333.512,1.97967,1.90034,2.31204,0.58033,0.34311,0.42123,0.21697,2.50781,2.37477,3.06694,0.009109,0.009109,0.009109
92,336.818,1.98958,1.90035,2.37579,0.93526,0.16667,0.33245,0.17018,2.62378,3.68983,3.29848,0.0090991,0.0090991,0.0090991
93,340.328,1.94702,1.90608,2.28647,0.69701,0.37582,0.4729,0.24633,2.51275,2.41671,3.13089,0.0090892,0.0090892,0.0090892
94,343.926,2.06441,2.00926,2.37362,0.57769,0.38235,0.41341,0.22487,2.55189,3.22244,3.1122,0.0090793,0.0090793,0.0090793
95,347.477,1.98366,1.94046,2.30287,0.65151,0.38203,0.37992,0.19304,2.48481,4.0141,3.16769,0.0090694,0.0090694,0.0090694
96,351.083,1.97732,1.92968,2.369,0.74769,0.33333,0.50463,0.25205,2.42221,4.08919,2.99076,0.0090595,0.0090595,0.0090595
97,354.632,2.03896,2.00837,2.39347,0.76778,0.38889,0.44291,0.22426,2.46205,3.2481,3.03318,0.0090496,0.0090496,0.0090496
98,357.822,1.95051,1.9617,2.44138,0.26579,0.61111,0.5021,0.27223,2.33002,4.0894,2.92157,0.0090397,0.0090397,0.0090397
99,361.366,1.91769,1.91663,2.30017,0.40029,0.31699,0.26844,0.09545,2.62759,3.17362,3.25717,0.0090298,0.0090298,0.0090298
100,364.964,1.94324,1.90976,2.32587,0.37722,0.47386,0.33341,0.14705,2.44067,3.06319,3.05302,0.0090199,0.0090199,0.0090199
101,368.276,1.93056,1.92938,2.33275,0.55659,0.35751,0.41092,0.14066,2.49247,3.00942,3.02543,0.00901,0.00901,0.00901
102,371.81,1.88319,1.8441,2.24963,0.36784,0.38887,0.33897,0.12597,2.65504,3.17683,3.20818,0.0090001,0.0090001,0.0090001
103,375.127,1.9183,1.90514,2.34232,0.43067,0.56536,0.51205,0.25023,2.40804,3.06758,3.04898,0.0089902,0.0089902,0.0089902
104,378.706,1.84975,1.89229,2.30883,0.51822,0.46618,0.41996,0.15261,2.52176,2.6599,3.09648,0.0089803,0.0089803,0.0089803
105,382.251,1.87437,1.81286,2.28146,0.30407,0.4183,0.34355,0.12747,2.39437,2.28328,3.00071,0.0089704,0.0089704,0.0089704
106,386.053,1.95153,1.791,2.35794,0.91298,0.30065,0.38824,0.15243,2.57258,2.44362,3.1291,0.0089605,0.0089605,0.0089605
107,389.936,1.89386,1.80075,2.27835,0.61364,0.45098,0.45791,0.18771,2.42572,2.3459,2.99549,0.0089506,0.0089506,0.0089506
108,393.579,1.85675,1.72186,2.20083,0.68625,0.35994,0.43387,0.2131,2.53117,2.54247,3.14385,0.0089407,0.0089407,0.0089407
109,396.781,1.87279,1.84092,2.22397,0.73852,0.38889,0.5155,0.21949,2.35857,2.13713,2.99705,0.0089308,0.0089308,0.0089308
110,400.346,1.88844,1.8119,2.36817,0.60358,0.29247,0.39772,0.18335,2.52636,2.39355,3.12972,0.0089209,0.0089209,0.0089209
111,403.946,1.83107,1.77659,2.23305,0.5859,0.42484,0.46396,0.17276,2.65019,2.36726,3.18705,0.008911,0.008911,0.008911
