epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,107.599,2.03244,2.04282,2.35717,0.25647,0.37255,0.27124,0.12209,2.55395,3.19037,3.1838,0.00802,0.00802,0.00802
72,109.012,1.98855,2.01029,2.38773,0.35042,0.29705,0.26245,0.12827,2.63664,3.3144,3.22145,0.00799171,0.00799171,0.00799171
73,110.422,2.03241,2.08261,2.33316,0.51394,0.4183,0.42721,0.19908,2.32934,2.29696,2.88965,0.00796343,0.00796343,0.00796343
74,111.838,2.07913,2.07001,2.41632,0.48468,0.39869,0.37234,0.1681,2.4644,2.49752,3.05818,0.00793514,0.00793514,0.00793514
75,113.254,1.98136,2.0611,2.34673,0.57538,0.37255,0.46528,0.21656,2.28872,2.18424,2.8992,0.00790686,0.00790686,0.00790686
76,114.669,2.02151,1.98264,2.35957,0.43627,0.29085,0.30803,0.14247,2.55942,2.71959,3.154,0.00787857,0.00787857,0.00787857
77,116.089,1.93051,1.91658,2.25202,0.3219,0.42112,0.33249,0.17434,2.46097,2.41668,3.06749,0.00785029,0.00785029,0.00785029
78,117.507,1.89476,1.99972,2.26308,0.45449,0.23346,0.27234,0.13339,2.53439,2.91713,3.13733,0.007822,0.007822,0.007822
79,118.921,1.9126,1.87002,2.19011,0.24387,0.47022,0.32037,0.15005,2.47895,2.5516,3.03125,0.00779371,0.00779371,0.00779371
80,120.353,1.95671,1.89034,2.25596,0.54975,0.44118,0.46943,0.18656,2.46396,2.15557,3.02291,0.00776543,0.00776543,0.00776543
81,121.762,1.91741,1.87134,2.21463,0.57455,0.43791,0.4725,0.17507,2.40262,1.96497,2.98669,0.00773714,0.00773714,0.00773714
82,123.182,2.08051,1.98669,2.37455,0.5446,0.4902,0.5178,0.20869,2.31233,2.03263,2.88771,0.00770886,0.00770886,0.00770886
83,124.599,2.03253,1.9809,2.38785,0.46988,0.4085,0.40736,0.14739,2.22967,2.17241,2.86876,0.00768057,0.00768057,0.00768057
84,126.029,1.8535,1.76811,2.18134,0.60163,0.41169,0.49636,0.1653,2.2018,2.05874,2.84409,0.00765229,0.00765229,0.00765229
85,127.446,1.90348,1.83833,2.22359,0.45595,0.37582,0.38516,0.16646,2.48195,3.00935,3.0688,0.007624,0.007624,0.007624
86,128.864,1.82736,1.81559,2.19584,0.48575,0.55229,0.52966,0.25532,2.18589,2.03824,2.81266,0.00759571,0.00759571,0.00759571
87,130.272,1.82336,1.68607,2.14435,0.84697,0.32197,0.45796,0.20253,2.42022,2.22103,2.99572,0.00756743,0.00756743,0.00756743
88,131.69,1.91215,1.8428,2.31311,0.47669,0.64379,0.51795,0.19491,2.19048,2.10883,2.8209,0.00753914,0.00753914,0.00753914
89,133.098,1.75234,1.70368,2.1421,0.52629,0.46405,0.47228,0.22101,2.28077,2.14798,2.85665,0.00751086,0.00751086,0.00751086
90,134.516,1.84155,1.80667,2.2371,0.48706,0.4448,0.45481,0.19176,2.24258,2.17549,2.90327,0.00748257,0.00748257,0.00748257
91,135.946,1.84931,1.82123,2.14293,0.57368,0.53922,0.49639,0.16698,2.314,2.14136,2.99405,0.00745429,0.00745429,0.00745429
92,137.355,1.76574,1.75937,2.14075,0.633,0.53922,0.51532,0.21336,2.30259,2.21581,2.98377,0.007426,0.007426,0.007426
93,138.768,1.79108,1.70025,2.17189,0.43926,0.47386,0.47469,0.19956,2.25722,2.25887,2.88134,0.00739771,0.00739771,0.00739771
94,140.19,1.91296,1.89194,2.22872,0.49815,0.53595,0.47326,0.21459,2.31191,2.61663,2.97371,0.00736943,0.00736943,0.00736943
95,141.597,1.80485,1.70274,2.14531,0.48499,0.37897,0.45162,0.21604,2.20445,2.26655,2.83483,0.00734114,0.00734114,0.00734114
96,143.013,1.81117,1.68509,2.14707,0.32646,0.62745,0.4769,0.19218,2.26725,2.12499,2.8652,0.00731286,0.00731286,0.00731286
97,144.437,1.78709,1.69743,2.14382,0.54178,0.46255,0.50133,0.21443,2.21114,2.32837,2.8355,0.00728457,0.00728457,0.00728457
98,145.87,1.77683,1.72785,2.09868,0.54501,0.58794,0.53533,0.23976,2.1044,1.98989,2.73912,0.00725629,0.00725629,0.00725629
99,147.287,1.79189,1.65208,2.13553,0.47737,0.59246,0.49527,0.22024,2.16701,2.05177,2.78275,0.007228,0.007228,0.007228
100,148.72,1.66642,1.61276,2.01525,0.60596,0.5838,0.54891,0.24936,2.12133,2.07724,2.75145,0.00719971,0.00719971,0.00719971
101,150.149,1.76483,1.73022,2.13326,0.69486,0.46405,0.51411,0.23646,2.15446,2.01226,2.78648,0.00717143,0.00717143,0.00717143
102,151.56,1.68734,1.57345,2.0637,0.85059,0.50463,0.59139,0.29558,2.13768,2.00652,2.77296,0.00714314,0.00714314,0.00714314
103,152.972,1.6456,1.54516,1.95814,0.46608,0.56209,0.46096,0.21336,2.29632,2.13911,2.96496,0.00711486,0.00711486,0.00711486
104,154.408,1.71524,1.68093,2.09933,0.39327,0.57516,0.49603,0.18928,2.12431,2.29275,2.84417,0.00708657,0.00708657,0.00708657
105,155.844,1.69725,1.57279,2.07187,0.73107,0.40523,0.53788,0.21927,2.15698,2.44568,2.82946,0.00705829,0.00705829,0.00705829
106,157.252,1.67008,1.54493,1.99742,0.68007,0.47407,0.56726,0.26059,2.06843,2.05219,2.68813,0.00703,0.00703,0.00703
107,158.678,1.72759,1.62138,2.11101,0.65688,0.6246,0.65114,0.27832,2.10379,1.88864,2.75055,0.00700171,0.00700171,0.00700171
108,160.097,1.63147,1.50878,1.92149,0.72991,0.37752,0.51726,0.24981,2.25963,2.12572,2.89256,0.00697343,0.00697343,0.00697343
109,161.519,1.65271,1.49525,2.01679,0.70892,0.38889,0.50455,0.23531,2.22196,2.14647,2.92433,0.00694514,0.00694514,0.00694514
110,162.931,1.62161,1.4369,1.93365,0.41231,0.42484,0.37548,0.15783,2.28927,2.56234,2.96554,0.00691686,0.00691686,0.00691686
111,164.35,1.67655,1.49543,1.93606,0.66463,0.42737,0.48181,0.21461,2.34627,2.3868,2.89317,0.00688857,0.00688857,0.00688857
112,165.78,1.62873,1.58738,2.04139,0.71785,0.53922,0.60606,0.24398,2.14755,2.14934,2.82744,0.00686029,0.00686029,0.00686029
113,167.189,1.62856,1.45769,1.95394,0.57055,0.63838,0.5602,0.24656,2.11731,1.83774,2.75406,0.006832,0.006832,0.006832
114,168.604,1.65576,1.50588,1.97065,0.5218,0.53268,0.52022,0.22941,2.19365,1.9891,2.82432,0.00680371,0.00680371,0.00680371
115,170.025,1.59483,1.43187,1.94028,0.47242,0.66713,0.59222,0.27359,2.07597,1.88469,2.742,0.00677543,0.00677543,0.00677543
116,171.458,1.64994,1.60057,2.07205,0.65921,0.63249,0.62636,0.26564,2.17374,1.77865,2.78985,0.00674714,0.00674714,0.00674714
117,172.874,1.54663,1.4232,1.95105,0.85115,0.58415,0.64049,0.28723,2.1601,1.87873,2.7152,0.00671886,0.00671886,0.00671886
118,174.302,1.58143,1.49066,1.95246,0.79356,0.62418,0.70441,0.29114,2.13604,1.85336,2.78093,0.00669057,0.00669057,0.00669057
119,175.709,1.59831,1.52741,1.93633,0.6588,0.56209,0.63629,0.27751,2.1543,1.92452,2.83486,0.00666229,0.00666229,0.00666229
120,177.11,1.54741,1.39042,1.89761,0.73872,0.54923,0.57992,0.2717,2.10985,1.80911,2.74681,0.006634,0.006634,0.006634
121,178.529,1.57833,1.33598,1.91162,0.52632,0.60418,0.57249,0.2725,2.04675,1.9228,2.66655,0.00660571,0.00660571,0.00660571
122,179.945,1.54373,1.41638,1.88552,0.49141,0.59536,0.45465,0.19062,2.2785,2.5372,2.91018,0.00657743,0.00657743,0.00657743
123,181.345,1.57224,1.39062,1.89572,0.57037,0.65359,0.56089,0.25771,2.14309,2.292,2.8275,0.00654914,0.00654914,0.00654914
124,182.757,1.64766,1.4725,1.93509,0.72865,0.59804,0.62907,0.30922,2.13619,1.95386,2.7947,0.00652086,0.00652086,0.00652086
125,184.177,1.46312,1.28873,1.85853,0.62623,0.62745,0.63764,0.32057,2.0836,1.74107,2.68235,0.00649257,0.00649257,0.00649257
